code,station,state,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max,fecal_strep_min,fecal_strep_max,year,section_title,21,22,23
1164,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI, DHARWAR",KARNATAKA,26,,36,6.7,,10.7,7.4,8.5,200,580,0.2,2.9,0,2,80,1700,130,,2016,Krishna -,2200,,
1186,MALPRABHA D/S OF AIHOLE TOWN,KARNATAKA,23,,33,5.9,,8.9,7.4,8.1,400,1300,1.1,7.9,0,2.8,140,900,280,,2016,Krishna -,1600,,
2764,MALPRABHA AT BADAMI BRIDGE,KARNATAKA,24,,30,6.3,,8.9,7.3,7.9,370,1800,0.8,7.3,0.1,2.4,500,900,900,,2016,Krishna -,1600,,
1029,TUNGHABHADRA AT HARALAHALLI BRIDGE,KARNATAKA,6.3,,31,6.3,,8.2,7.4,8,128,580,2.3,5,0.1,0.5,100,1300,300,,2016,Krishna -,2800,,
1785,"MANTHRALAYAM , KURNOOL DIST",ANDHRA PRADESH,23,,28,5.6,,6.4,7.8,8.3,562,1369,1.2,3,1.1,1.9,20,100,400,,2016,Krishna -,650,,
1174,"TUNGHABHADRA U/S KURNOOL, BAVAPURAM",ANDHRA PRADESH,23,,28,5.4,,6.2,7.8,8.2,569,1583,1.3,3.2,1.1,1.7,16,100,460,,2016,Krishna -,700,,
2766,TUNGABHADRA AT NEW BRIDGE,KARNATAKA,24,,31,6.2,,8.4,7.2,7.8,143,490,2,2.7,0.1,0.3,80,900,240,,2016,Krishna -,1600,,
2767,TUNGABHADRA U/S OF HPF,KARNATAKA,24,,31,6.1,,8.3,7.2,7.9,132,430,2,3,0.1,0.3,80,1300,230,,2016,Krishna -,2200,,
2768,TUNGABHADRA D/S OF HPF,KARNATAKA,25,,33,4.6,,7.5,6.8,8,248,1670,4,19,0.3,1.1,900,1700,2200,,2016,Krishna -,3500,,
2769,TUNGABHADRA AT JACKWELL POINT,KARNATAKA,25,,33,4.8,,7,7.1,7.9,182,760,2.8,9,0.2,0.8,540,2800,1600,,2016,Krishna -,9000,,
2770,TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE,KARNATAKA,25,,32,5.5,,8.9,7.1,8.2,150,850,3,8,0.3,0.7,800,10000,1700,,2016,Krishna -,32000,,
1168,TUNGHA D/S OF SHIMOGA TOWN,KARNATAKA,24,,33,6.1,,7.4,7.1,8.2,130,430,3,4.3,0.1,0.4,1300,90000,2800,,2016,Krishna -,160000,,
1895,KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,25,,29,5.9,,7,7.8,8.4,336,600,1.7,4.6,0,0,8,900,27,,2016,Krishna -,1600,,
1896,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,23,,32,6.2,,8,7.3,8.2,167,262,2.2,4,0.1,0.3,700,3000,1400,,2016,Krishna -,35000,,
1091,BHADRA D/S MALLESWARAM OF KIOCL,KARNATAKA,17,,29,5.2,,6.11,7,8.2,140,720,1,2,0,0.6,220,630,1100,,2016,Krishna -,2200,,
1387,BHADRA D/S OF BHADRAVATHI,KARNATAKA,24,,33,4.9,,7.6,7,7.8,148,315,2.7,7.8,0.1,0.3,800,6000,2200,,2016,Krishna -,18000,,
1169,"BHADRA D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR",KARNATAKA,22,,35,5.2,,8,6.7,8.2,162,310,2.5,5.5,0.1,0.3,700,5500,1400,,2016,Krishna -,12500,,
2765,"BHADRA U/S OF MPM,",KARNATAKA,24,,30,6,,7.9,7,8.2,118,280,2,3,0,0.3,110,300,280,,2016,Krishna -,900,,
2771,BHADRA U/S OF KIOCL,KARNATAKA,16,,28,5.3,,6.2,7,8.1,120,570,1,2,0,0.3,140,460,920,,2016,Krishna -,1700,,
1172,MUSI U/S HYDERABAD,TELANGANA,24,,29,3.5,,5.6,7.4,8.3,344,622,2,4,0,4.1,22,135,70,,2016,Krishna -,950,,
1173,MUSI D/S HYDERABAD,TELANGANA,24,,29,1,,4.2,7,7.9,1056,1602,6.2,34,0,4,95,125,50,,2016,Krishna -,1380,,
2339,"MUSI AT NAGOLE, RANGAREDDY",TELANGANA,24,,29,1,,2,7.1,7.9,1068,1566,6.2,54,0,4.1,45,235,870,,2016,Krishna -,2100,,
3082,"MUSI RESERVOIR AT KASANIGUDA, NALGONDA",TELANGANA,21,,27,3.5,,8,7.2,9.3,185,2535,2,4,0.9,35,10,40,20,,2016,Krishna -,870,,
1178,"PALLERU B/C. WITH KRISHNA, JAGGAYYAPET",ANDHRA PRADESH,24,,27,6.4,,7.1,6.5,8.1,467,1440,0.6,2.1,0.3,2.5,,,400,,2016,Krishna -,1100,,
1177,"MUNERU B/C. WITH KRISHNA, NANDIGAMA",TELANGANA,23,,26,6.2,,6.8,6.5,7.8,345,731,0.5,0.8,0.3,2.4,,,400,,2016,Krishna -,800,,
2777,KAGINA AT SHAHABAD BRIDGE,KARNATAKA,26,,29,5.9,,7,7.9,8.4,332,610,1.9,4.5,0,0,27,1600,35,,2016,Krishna -,1600,,
2349,"NAKKAVAGU, BACHUGUDEM, MEDAK",TELANGANA,24,,28,2.5,,6.5,7.1,8.4,922,2305,2,24,1,59,5,50,42,,2016,Krishna -,1000,,
2350,"HUNDRI, JOHARPUR(V), NEAR TEMPLE, KURNOOL",ANDHRA PRADESH,22,,29,1.7,,2.3,7.7,8.1,2110,3060,0.5,1,2.1,5.3,,,16,,2016,Krishna -,20,,
2763,ASANGI NALLA AT ASANGI VILLAGE,KARNATAKA,25,,37,6,,8.1,7.3,8.3,280,2100,0.6,34,0,1.6,110,900,140,,2016,Krishna -,1600,,
2195,"NIRA D/S OF JUBILANT ORGANOSIS, PUNE",MAHARASHTRA,24,,30,1.1,,6,7.1,8.7,142,1645,3,35,0,2.7,40,50,350,425,2016,Krishna -,,,
2682,"NIRA U/S OF JUBILANT ORGANOSIS (DATTAGHAT), BARAMATI, PUNE",MAHARASHTRA,24,,30,3.5,,6.9,7.3,9,119,1012,2.1,25,0.3,1.8,30,95,350,1600,2016,Krishna -,,,
1463,NIRA AT SAROLE BDG.ON PUNE-BANGLORE HIGHWAY,MAHARASHTRA,22,,30,1.9,,7,7.2,9,87.5,916,2,13,0.2,1.4,20,35,225,350,2016,Krishna -,,,
2681,"NIRA AT SANGAVI, PHALTAN, SATARA",MAHARASHTRA,23,,30,1.8,,5.9,7.6,8.8,293,3630,3.2,20,0.2,2.9,20,35,70,425,2016,Krishna -,,,
2683,"NIRA AT SHINDEWADI. SHIRVAL, KHANDALA, SATARA",MAHARASHTRA,21,,29,2.7,,7.1,6.9,8.2,65.5,475,2,24,0.2,2.6,11,25,50,300,2016,Krishna -,,,
2186,"VENNA AT VARYE, SATARA.",MAHARASHTRA,22,,28,3.9,,7,7.5,8.4,131,970,2.1,6.5,0.2,3.9,7,35,40,175,2016,Krishna -,,,
2716,"VENNA AT MAHABALESHWAR, SATARA",MAHARASHTRA,18,,24,4.6,,7.1,6.8,8,27.5,603,2,4.8,0.2,0.8,5,25,25,900,2016,Krishna -,,,
2717,"VENNA AT MAHULI, SATARA",MAHARASHTRA,20,,25,4,,6.9,7.4,8.4,192,495,2,13,0.2,3.6,5,900,50,1600,2016,Krishna -,,,
2189,KOYNA AT KARAD.,MAHARASHTRA,23,,29,2.4,,7,7,8.1,74.1,186,2,8.6,0,1.6,12,45,130,1800,2016,Krishna -,,,
2194,MULA AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM,MAHARASHTRA,20,,30,0.6,,5.7,6.8,8.1,176,782,3.8,35,0.2,3.4,17,900,130,1800,2016,Krishna -,,,
2193,"MULA AT AUNDH BRIDGE, AUNDGAON",MAHARASHTRA,20,,30,1.4,,6.2,7,8.3,175,1030,3.6,33,0.2,2.7,12,50,170,1600,2016,Krishna -,,,
2192,MULA-MUTHA AT MUNDHAWA BRIDGE,MAHARASHTRA,23,,30,0.3,,6.3,6.9,8.1,179,699,2.8,22,0.1,3.1,14,425,110,1800,2016,Krishna -,,,
2677,"MULA-MUTHA D/S OF THEUR, HAWELI, PUNE",MAHARASHTRA,21,,37,2.4,,5.8,7.1,8.3,147,807,3.4,14,0.2,11,7,20,40,95,2016,Krishna -,,,
2191,MUTHA AT SANGAM BRIDGE NEAR GANAPATHY GHAT,MAHARASHTRA,25,,30,2,,5.9,7,8,179,592,3.6,46,0.1,3.8,17,350,130,1800,2016,Krishna -,,,
2678,"MUTHA NEAR VEER SAVARKAR BHAVAN, PUNE",MAHARASHTRA,25,,30,0.5,,6,7,8,220,590,3.8,43,0.1,8,20,1800,140,1800,2016,Krishna -,,,
2679,"MUTHA AT DECCAN BRIDGE, DECCAN, PUNE",MAHARASHTRA,25,,37,2.6,,5.4,7,8,218,563,6.2,42,0.2,3.4,110,350,1800,1800,2016,Krishna -,,,
2680,"MUTHA AT KHADAKVASLA DAM, KHADAKVASLA, HAWELI, PUNE",MAHARASHTRA,22,,38,5.5,,7.3,7,8.2,78.1,165,2.2,4.2,0,0.6,,,4,30,2016,Krishna -,,,
2196,"PAWANA AT SANGAVIGAON, PUNE",MAHARASHTRA,20,,32,0.9,,5.9,6.9,8.2,285,754,3.4,24,0.2,2.2,50,350,160,1600,2016,Krishna -,,,
2690,"PAWANA AT KASARWADI, HAWELI, PUNE",MAHARASHTRA,22,,30,0.5,,6.1,7.1,8.3,286,752,3,22,0.2,2.9,65,275,900,1800,2016,Krishna -,,,
2691,"PAWANA AT DAPODI BRIDGE AT PAWANA-MULLA SANGAM, DAPODI, HAWELI, PUNE",MAHARASHTRA,22,,30,0.8,,5.9,7,8.4,281,736,4.4,22,0.2,3.8,80,550,1600,1800,2016,Krishna -,,,
2692,"PAWANA AT RAVET WEIR, RAVET, HAWELI, PUNE",MAHARASHTRA,20,,32,1.2,,6.2,6.7,8.6,133,684,2,16,0.2,2.1,,,9,20,2016,Krishna -,,,
2693,"PAWANA AT CHINCHWADGAON, HAWELI, PUNE",MAHARASHTRA,21,,32,1.1,,5.9,6.8,8.3,144,699,3.6,20,0.4,2.6,24,110,900,900,2016,Krishna -,,,
2694,"PAWANA AT PIMPRIGAON, HAWELI, PUNE",MAHARASHTRA,20,,32,0.5,,6,7,8.2,273,761,3,22,0.1,3.2,120,120,900,900,2016,Krishna -,,,
2197,"INDRAYANID/S OF ALANDIGAON, PUNE",MAHARASHTRA,21,,37,0.9,,6,7,8.4,128,619,2.8,41,0.1,3.3,35,40,550,900,2016,Krishna -,,,
2668,"INDRAYANI AT D/S OF MOSHIGAON, HAWELI, PUNE",MAHARASHTRA,21,,28,1.3,,6.2,7.2,8.4,196,590,3.2,19,0,3.6,30,35,550,550,2016,Krishna -,,,
2669,"INDRAYANI U/S OF MOSHIGAON, HAWELI, PUNE",MAHARASHTRA,21,,35,2.6,,6.3,7,8.4,189,644,2.8,13,0.2,2.5,20,25,170,550,2016,Krishna -,,,
1911,CHANDRABHAGA U/S OF PANDHARPUR TOWN,MAHARASHTRA,22,,38,4.2,,6.9,7.7,8.5,560,3270,2.6,7.5,0.2,1.5,7,225,35,1600,2016,Krishna -,,,
1912,CHANDRABHAGA D/S OF PANDHARPUR TOWN,MAHARASHTRA,22,,38,1.2,,6.2,7.5,8.5,563,1704,3.4,9.5,0.2,1.7,11,275,70,1800,2016,Krishna -,,,
2665,"GHOD AT SHIRUR, PUNE",MAHARASHTRA,22,,25,3.8,,5.5,7.4,8.6,162,953,4,8.6,0.4,5.4,,,,,2016,Krishna -,,,
2705,"SINA NEAR LABOTI TOLL NAKA, LABOTI, MOHAL, SOLAPUR",MAHARASHTRA,22,,22,5.7,,6.1,7.6,8.1,335,992,3.2,4,0.2,2.8,11,40,35,900,2016,Krishna -,,,
2711,"URMODI NAGTHANE, SATARA",MAHARASHTRA,23,,27,2.5,,6.4,7.1,8.3,162,499,2.5,9.5,0.2,1.7,5,45,30,175,2016,Krishna -,,,
2715,"VEL AT SHIKRAPUR, SHIRUR, PUNE",MAHARASHTRA,20,,28,0.8,,5.2,7.3,8.4,174,1940,4.5,30,0.4,8.3,30,30,350,350,2016,Krishna -,,,
2776,TUNGABHADRA D/S OF GANGAWATHI,KARNATAKA,24,,35,6.6,,7.4,7.5,8.4,291,1045,2,2.8,0,0.3,240,1200,900,6400,2016,Krishna -,,,
1255,"PENNAR B/CWITH CHITRAVATHI, TADPATRI, UNGANOOR",ANDHRA PRADESH,22,27,3.9,4.8,7.9,8.1,804,1312,0.5,1,1.1,1.7,,,16,22,,,2016,Pennar& Kundu -,,,
1256,"PENNAR A/C WITH PAPAGNI, PUSPAGINI",ANDHRA PRADESH,27,32,3.6,6.6,7.6,8.3,643,1620,0.8,1.5,1,1.8,20,100,16,600,,,2016,Pennar& Kundu -,,,
1257,"PENNAR A/C WITH CHEYYURU, SOMASILE",ANDHRA PRADESH,26,28,5.9,7.1,6.4,8.4,542,1668,0.5,0.8,0,3.8,,,400,1100,,,2016,Pennar& Kundu -,,,
2351,"KUNDU, NANDYAL, NEAR OVER BDG., KURNOOL",ANDHRA PRADESH,22,29,3.7,5.9,7.8,8.2,529,1291,1.5,3.5,0.7,1.9,20,100,500,800,,,2016,Pennar& Kundu -,,,
1198,CAUVERY D/S NAPOKULU BDG,KARNATAKA,20,32,5.7,8,6.9,8.5,58,190,0.9,1.8,0,0.4,78,430,,,,,2016,Cauvery -,,,
1195,CAUVERY U/SKUSHAL NAGAR (NEAR BAICHANAHALLI),KARNATAKA,21,32,6.3,8.4,6.8,8.5,72,396,1,2.4,0.1,0.4,110,700,,,,,2016,Cauvery -,,,
1171,"CAUVERYD/S SRI RANGAPATTANNA, OF ROAD BDG",KARNATAKA,24,28,4.2,7,7.6,8.5,166,366,2.4,3.6,0.1,0.4,700,2400,,,,,2016,Cauvery -,,,
1386,CAUVERY D/S OF KAREKUARA VILLAGE,KARNATAKA,23,28,5.2,8.4,7.9,8.5,136,328,1,2.7,0.1,0.4,170,940,,,,,2016,Cauvery -,,,
2773,CAUVERY AT BANNUR BRIDGE,KARNATAKA,20,32,4.8,7.9,7.3,8.5,192,454,1.1,3.3,0.2,1.6,140,2500,,,,,2016,Cauvery -,,,
2774,CAUVERY AT RANGANATHITTU,KARNATAKA,22,27,5.5,8.4,7.8,8.5,140,410,1.1,3,0.1,0.4,92,2400,,,,,2016,Cauvery -,,,
1322,CAUVERY AT RN PUDUR,TAMIL NADU,27,33,1.8,7,7.1,8.3,308,684,1.1,5.4,0,0.6,170,2100,,,,,2016,Cauvery -,,,
1320,"CAUVERY AT ERODE NEAR CHIRAPALAYAM, TAMILNADU",TAMIL NADU,26,34,0.6,7.2,7.1,8.6,290,1140,1.2,6,0,0.5,330,3500,,,,,2016,Cauvery -,,,
1323,CAUVERY AT VELORE NEAR KATTIPALAYAM,TAMIL NADU,25,32,5.7,7.7,7.1,9,350,930,1,2.6,0,0.5,210,1400,,,,,2016,Cauvery -,,,
3015,"CAUVERY AT PUGALUR, KARUR",TAMIL NADU,26,28,5.1,7.4,7.3,9.3,320,992,1,2.5,0,0.3,93,940,,,,,2016,Cauvery -,,,
1324,CAUVERY AT MOHANUR NEAR PATTAIPALAYAM,TAMIL NADU,25,32,4.5,6.9,7,8.8,415,999,0.6,4.2,0,0.6,170,1700,,,,,2016,Cauvery -,,,
1451,CAUVERY AT THIRUMUKKUDAL CONFLUENCE PT. FOR AMRAVATI,TAMIL NADU,27,30,5.5,7.7,7.8,9.4,330,998,1,2.4,0,0.5,78,940,,,,,2016,Cauvery -,,,
940,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
630,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
840,,3500,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
3100,,6300,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
200,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
680,,3100,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
490,,2800,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
390,,3200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
400,,4600,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
430,,4900,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
480,,9200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
400,,2200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
190,,2200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
390,,2800,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
170,,2200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
3016,"CAUVERY AT PETTAIVAITHALAI, TRICHY",TAMIL NADU,27,30,6.5,8.3,7.8,8.6,540,880,0.4,2.9,0,1.1,170,1400,,,,,2016,Cauvery -,,,
1202,CAUVERY U/S TIRUCHIRAPALLI,TAMIL NADU,27,29,6,8.2,7.8,8.7,345,700,0.5,3.5,0,1,110,3100,,,,,2016,Cauvery -,,,
1325,CAUVERY D/S TIRUCHIRAPALLI,TAMIL NADU,26,28,2.2,7.9,7.3,8.8,420,1500,0.7,9.6,0,1.5,260,49000,,,,,2016,Cauvery -,,,
1203,"CAUVERY AT GRAND ANICUT, TRICHY",TAMIL NADU,25,27,3.6,8,7.4,8.8,540,1190,1,6.8,0,1.3,170,9400,,,,,2016,Cauvery -,,,
1206,CAUVERY AT THANJAVUR,TAMIL NADU,25,30,5.4,7.2,7.1,8.9,382,800,0.6,3.6,0,0.8,210,1300,,,,,2016,Cauvery -,,,
3018,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM",TAMIL NADU,24,24,8.2,8.2,8.9,8.9,540,540,1.9,1.9,0.3,0.3,1100,1100,,,,,2016,Cauvery -,,,
3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL",TAMIL NADU,26,33,4,7.5,7.1,8.7,369,625,1.1,5.8,0,1.1,220,4600,,,,,2016,Cauvery -,,,
3013,"CAUVERY AT URACHIKOTTAI, ERODE",TAMIL NADU,26,36,4.7,8.3,7.2,9,298,535,1.3,4.4,0,0.9,210,1100,,,,,2016,Cauvery -,,,
3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL",TAMIL NADU,26,33,4.1,8.4,7.1,8.6,299,620,0.9,3.1,0,0.5,170,2100,,,,,2016,Cauvery -,,,
3017,"CAUVERY AT KUMBAKONAM, THANJAVU",TAMIL NADU,25,32,5.4,7.4,7.5,8.7,420,715,1.1,2.8,0,0.8,170,1100,,,,,2016,Cauvery -,,,
1326,CAUVERY AT COLEROON,TAMIL NADU,28,30,4,7.6,7.2,9.2,29440,47600,1,17,0,0.3,78,790,,,,,2016,Cauvery -,,,
1327,CAUVERY AT PITCHAVARAM,TAMIL NADU,28,30,4.1,8.2,7.2,8.6,857,45400,1.4,16,0,0.2,68,700,,,,,2016,Cauvery -,,,
390,,3200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
390,,3500,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
260,,4600,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
380,,79000,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
340,,14000,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
1700,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
400,,7000,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
430,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
390,,3900,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
390,,1700,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
340,,1400,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
210,,1200,,,,,,,,,,,,,,,,,,,2016,Cauvery -,,,
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,27,33,6.2,6.7,6.7,7.8,78,,136,1,1,0,2.3,13,130,32,,350,2016,Cauvery -,,,
1893,YAGACHI NEAR PUMPING STATION. HASSAN CITY,KARNATAKA,26,31,4.1,8.2,7.3,8.7,310,,900,1,4,0,0.3,210,2100,1100,,5400,2016,Cauvery -,,,
1199,HEMAVATI D/S OF HOLENARASIPURA TOWN AT RAMADEVALA WEIR,KARNATAKA,25,32,5.1,10.8,7.3,8.2,110,,370,1,2,0,0.2,210,940,1100,,2800,2016,Cauvery -,,,
1200,"SHIMSHA D/S OF HIGHWAY BRIDGE, YEDIYAR",KARNATAKA,29,33,5.6,9.2,6.6,8.7,186,,481,2,4,0.5,1.7,460,109000,1090,,345000,2016,Cauvery -,,,
1166,"SHIMSHA D/S OF BRIDGE, HALAGUR",KARNATAKA,23,28,2,6.5,8.2,8.5,512,,992,2,6.8,0.1,1.1,330,1700,2200,,7000,2016,Cauvery -,,,
1165,ARKAVATHI D/S OF KANAKAPURA TOWN,KARNATAKA,25,36,1.2,4,7,8.2,1162,,1540,6,14,0.7,20,17500,17200000,34500,,34800000,2016,Cauvery -,,,
2778,ARKAVATHI AT T.G. HALLI RESERVOIR,KARNATAKA,19,31,3.4,7.3,7.4,8.1,986,,1414,4,9,1,14,9400,760000,17500,,1770000,2016,Cauvery -,,,
1196,LAKSHMANTIRTHA D/S OF HUNSUR TOWN,KARNATAKA,20,32,1.5,5.7,7.3,8.4,112,,1272,3,9,0.3,2.3,320,2600,1700,,8400,2016,Cauvery -,,,
2772,LAKSHMANTIRTHA D/S OF KATTEMALAVADI,KARNATAKA,22,32,4,8,7.8,8.5,104,,868,1,5.1,0.1,1.1,110,3500,630,,4300,2016,Cauvery -,,,
1207,KABBANI AT MUTHANKARA,KERALA,26,30,6,7.6,6.8,7.5,47,,129,0.3,0.8,0,1.3,32,122,60,,140,2016,Cauvery -,,,
1197,KABBANI D/S SARAGUR VILLAGE,KARNATAKA,20,30,4.6,7.9,7,8.5,96,,536,1,3.9,0.1,0.6,120,460,840,,1700,2016,Cauvery -,,,
1445,KABBANI AT WATER INTAKE OF KIADB AT NANJANGUD,KARNATAKA,20,31,4.6,8,7.9,8.5,110,,236,1.1,2.9,0.1,0.4,270,1500,380,,2100,2016,Cauvery -,,,
2775,"KABINI AT BATHING GHAT, NANJANAGUD",KARNATAKA,21,31,3,8.4,7.1,8.5,120,,290,2,5.7,0.1,0.5,260,6300,1700,,7900,2016,Cauvery -,,,
1208,BHAVANI AT ELACHIVAZHY,KERALA,25,32,6.2,9.2,6.2,8.6,47,,460,0.4,1.9,0.2,1.7,0,100,0,,170,2016,Cauvery -,,,
1201,BHAVANI AT PATHIRAKALIAMMAN KOIL,TAMIL NADU,25,27,5,7.6,6.4,7.8,69,,490,0.8,2.4,0,1.6,130,790,210,,1300,2016,Cauvery -,,,
1204,BHAVANI AT SIRUMUGAI,TAMIL NADU,25,27,6,8,6.7,8,96,,270,0.5,2,0,1.3,78,1100,170,,1700,2016,Cauvery -,,,
1321,BHAVANI AT BHAVANI SAGAR,TAMIL NADU,23,34,5.5,7.8,6.9,8.4,140,,280,1.2,2.7,0,0.8,68,580,170,,1200,2016,Cauvery -,,,
1205,BHAVANI AT BHAVANI,TAMIL NADU,26,34,4.8,7.6,7,8.5,310,,770,0.4,2.4,0,1.6,130,1200,260,,2200,2016,Cauvery -,,,
3019,"BHAVANI AT D/S OF BHAVANI SAGAR, SATHYAMANGALAM, ERODE",TAMIL NADU,24,33,4.8,7.7,6.8,8.1,145,,285,0.7,6.6,0,1.3,120,1100,240,,1700,2016,Cauvery -,,,
1319,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,TAMIL NADU,24,27,6.1,8,6.9,8.1,140,,630,1,2.2,0,0.7,170,700,400,,1100,2016,Cauvery -,,,
3020,"BHAVANI U/S OF KALINGARAYAN CANAL (B5), ERODE",TAMIL NADU,27,33,4.5,6.7,7.2,8.2,285,,540,1,2.4,0,1,460,700,630,,1100,2016,Cauvery -,,,
3021,"BHAVANI D/S OF KALINGARAYAN CANAL (B10), ERODE",TAMIL NADU,27,33,5.9,7.6,7.6,8.5,290,,530,0.6,1.7,0,1.1,490,790,840,,1400,2016,Cauvery -,,,
3024,SARABANGA AT SALEM D/S OF TEXTILE DYING INDUSTRIES EFFLUENT,TAMIL NADU,25,31,3.5,5.4,6.6,8.4,1900,,3890,7.8,78,0,2.2,4900,5400000,9400,,9400000,2016,Cauvery -,,,
3022,"THIRUMANIMUTHAR AT SALEM, D/S OF SAGO & TEXTILE DYING INDUSTRIES",TAMIL NADU,25,30,,,6.2,8.1,2130,,2690,11,190,0,2,17000,54000000,26000,,92000000,2016,Cauvery -,,,
3023,"VASISTA AT SALEM, D/S OF SAGO INDUSTRIES EFFLUENT",TAMIL NADU,27,34,2.1,2.1,6.4,8.1,1520,,3500,22,675,0,2.7,210000,54000000,320000,,92000000,2016,Cauvery -,,,
